Business_Name,Rating,Total_Reviews,Stars,Review
Sports World Patriotismo,4,616,4,"Muy completo tiene muro de escalar, clases de grupo gimnasio completo buenos espacios. Le doy está calificación por el costo del estacionamiento muy caro"
Sports World Patriotismo,4,616,5,"Siempre muy limpio, muy espacioso, nunca está vacío pero no se hacen grandes filas para usar los aparatos"
Sports World Patriotismo,4,616,1,"Es un lugar bueno para entrenar aunque un poco saturado. Sin embargo lo deficiente es su personal, parece que a nadie le importa el servicio al cliente. Los entrenadores sólo te asesoran si adquieres personalizados. La semana pasada por la mañana me ayudó amablemente un usuario indicandome que mi tênica no estaba bien. Pero la sorpresa fue que frente a mi y sin mover un dedo estaba un tipo el cual me voy enterando que es entrenador pero como no llevaba uniforme ( nunca lo he visto con tal) pense que era un usuario más. Lamentable que mejor el usuario decidió acercarse a corregirme que el mismo personal."
Sports World Patriotismo,4,616,5,El club esta bastante grande el personal amable y la mensualidad no estan alts se los recomiendl
Sports World Patriotismo,4,616,3,"Difícil entrada, pésimo que no se respete la cortesía porque el de las cortesías ya se fue y caro estacionamiento"
Sports World Patriotismo,4,616,5,"Excelente servicio y atención, felicidades!!"
Sports World Patriotismo,4,616,5,Muy buen servicio y atención.
Sports World Patriotismo,4,616,2,Necesitan renovar sus equipos
Sports World Patriotismo,4,616,4,Bien ubicado
Sports World Patriotismo,4,616,5,Los chicos muy amables
Sports World Patriotismo,4,616,5,Es mi gimnasio favorito
Sports World Patriotismo,4,616,2,Increible que este en tan peor estado comparado con otros clubes. La mayoria de los aparatos con falta de mantenimiento o falta de partes. Hay “instructores” que enseñan mala tecnica a la gente nueva. En vez de ayudarles van a generar lesiones
Sports World Patriotismo,4,616,5,
Sports World Patriotismo,4,616,4,
Sports World Patriotismo,4,616,5,
Sports World Patriotismo,4,616,5,
Sports World Patriotismo,4,616,5,
Sports World Patriotismo,4,616,3,
Sports World Patriotismo,4,616,4,
Sports World Patriotismo,4,616,4,
Sports World Patriotismo,4,616,5,
Sports World Patriotismo,4,616,5,
Sports World Patriotismo,4,616,5,
Sports World Patriotismo,4,616,2,
Sports World Pedregal,4.2,355,4,"Opinión basada solo en área de alberca: amplia de 4 carriles, de las más limpias, tranquilas. Un poco pasada de agua templada ahorita en frío está rica pero si vas a darle duro lleva agua para evitar deshidratar, como punto a mejorar las regaderas de hombres que saliera más rápido el agua caliente"
Sports World Pedregal,4.2,355,3,"Buen lugar, limpio y precios adecuados. Si realmente vas a hacer ejercicio, es muy buena opción, tal ces pequeño."
Sports World Pedregal,4.2,355,3,"Apesar de que las clases son buenas el servicio al cliente deja mucho que desear, si vas a quedarte en esta sucursal ten en cuenta que por lo menos dos veces a la semana les van a faltar toallas, lo cual es un absurdo tomando en cuenta que la membresía no es nada barata.
Si quieres practicar en los costales ten en cuenta que siempre va estar invadido por mancuernas, lazos y otras cosas que dejan las personas y que las personas del gym no se toman el tiempo de recoger.
¿agua caliente en la regadera? Sigue esperando amigo, llevo casi 6 meses y si bien me va lo que consigo es agua tibia.
La verdad es que de ir a esta sucursal a ir a cráter he preferido ir a cráter, pero no todos tienen la membresía all clube y tienen que resignarse a esta situación en acora"
Sports World Pedregal,4.2,355,1,"El gym está muy tranquilo se entrena muy agusto, pero el equipo de peso libre no le dan nada de mantenimiento yo le comente al jefe de piso que la barra z se safaba y que podía causar un accidente y le valió madres, de las mancuernas le comente que por favor le pusiera el número para saber que peso buscaba uno por que era muy difícil identificarlas y le valió, estuve ahí un año y jamas se le dio el mantenimiento preventivo que se necesita."
Sports World Pedregal,4.2,355,2,Este club frecuentemente NO tiene agua caliente para sus regaderas y a veces solo llega algo tibia. Algunos de sus bebederos no sacan agua con suficiente presión para poder tomarla. Le faltan esos arreglos.
Sports World Pedregal,4.2,355,1,"Las instalaciones y el personal super amables, lo malo de ahí, es que va mucha gente malvibrosa en las mañanas"
Sports World Pedregal,4.2,355,5,"Es un gimnasio con alberca, vapor, sauna agradable limpio estacionamiento de pago con precio especial las primeras 2 hrs buen ambiente tiene snack, actividades para niños."
Sports World Pedregal,4.2,355,3,"Es verdad los comentarios: suelen quedar mal con el cliente  la atención no es muy buena, seguido no hay toallas"
Sports World Pedregal,4.2,355,5,Excelente lugar para ejercitarte y muy limpias las instalaciones
Sports World Pedregal,4.2,355,4,"Están muy lejos los sanitarios de toda el área de ejercicio.
En general el resto de salones y aparatos están bien!"
Sports World Pedregal,4.2,355,4,No te hacen caso si no contratas tu entrenador individual. Lo demás bien.
Sports World Pedregal,4.2,355,4,"Solo me gustaría que corrigieran sus horarios en la aplicación, ya que es confuso y a veces he llegado y esta cerrado :("
Sports World Pedregal,4.2,355,5,Están muy buenos los equipos
Sports World Pedregal,4.2,355,4,"Love the gym, stuff sometimes moody..."
Sports World Pedregal,4.2,355,5,El mejor club de la cadena
Sports World Pedregal,4.2,355,5,Exelente
Sports World Pedregal,4.2,355,5,
Sports World Pedregal,4.2,355,5,
Sports World Pedregal,4.2,355,5,
Sports World Pedregal,4.2,355,4,
Sports World Pedregal,4.2,355,4,
Sports World Pedregal,4.2,355,5,
Sports World Pedregal,4.2,355,4,
Sports World Pedregal,4.2,355,5,
Sports World Pedregal,4.2,355,4,
Sports World Pedregal,4.2,355,3,
Sports World Pedregal,4.2,355,5,
Sports World Pedregal,4.2,355,4,
Sports World Pedregal,4.2,355,4,
Sports World Plaza Mayor,4.2,299,5,"GYM muy completo, bastantes aparatos y buen espacio. Cuidan mucho la limpieza y el mantenimiento. Felicidades a Maribel de recepción por su atención siempre súper amable. Las clases de Barre y Pilates realmente valen la pena, excelente instructora Lucia Aparicio.
Yoga con Roberto Sánchez me encanta, tiene una vibra súper padre y siempre cuida que hagas bien las posturas. Me agrada bastante la atención de los instructores y el club en general"
Sports World Plaza Mayor,4.2,299,1,"Metí a mi bebé a clases de natación con esta son 4 clases, no había tenido problema, hasta el día de hoy la persona que está en la entrada MARIEL O MARIBEL SALAZAR DE LENTES  MUY GROSERA Y PREPOTENTE  no me quería dejar pasar por qué no tenía mi factura por qué la tenía que llevar, aclaro que jamás me la había pedido en las otra ocasiones y nunca me lo habían dicho,  de echo ella misma en las otras clases me abría la puerta por qué llevaba la carriola, así que no ponía ningún número ni pedían nada, entiendo si según son políticas pero desde un principio aclarar y otra la manera de decir las cosas y pedirlas y esto ocasionando que llegara tarde a la clase de mi bebé que solo dura 30 mi.
Creo que sí debería de hacer algo con el personal que contratan y desde un inicio que pagas aclarar bien las políticas"
Sports World Plaza Mayor,4.2,299,5,"Un muy buen gimnasio que cuenta con alberca, zona de fuerza, cardio, salas de spinin, guardería.

Lo que no me gustó mucho es que solo cuentan con dos bicicletas fijas."
Sports World Plaza Mayor,4.2,299,1,"Si tiene la oportunidad de meterte a SW leon no lo hagas y te platico por que, se venden como un club familiar y tienen tolerancia cero con los menores aparte de las pésimas condiciones del club por falta de mantenimiento en general como tipo el vapor del área de mujeres pasa más tiempo descompuesto que en función, las toallas apestan y los baños uff llenos de pelos por nunca los asean  como se deben y del olor a pipí en las regaderas de la alberca ni hablamos. Pero bueno les platico mi queja tengo dos hijos una de 3años 6 meses que está en clases de natación otro de 4 meses, pues bueno el asunto es que yo llevaba mi niñera para que bañara a mi hija al termino de sus clases ya que entraba a clase de yoga y me he ira imposible como mamá la verdad el tiempo que te queda es muy limitado y trataba de aprovechar al máximo los tiempos, pues bueno Ana la ahora nueva gerente de club me regaño por que no podíamos estar dos personas en la alberca traté de explicarle y decirle que yo me iba en cuestión de minutos a yoga pues nunca me escucho y su palabras fueron “ Te lo encargo no pueden estar dos personas en la alberca”, posterior a esto y para seguir el reglamento por que para eso está decidido meterme yo también a natación y empatar mi personalizado con las clases de mi hija para evitar que la niñera fuera a la alberca pues nuevamente Ana que se cree dueña del club me regaño ahora por que no puedo estar con mi hija en el baño de adultos que para eso está el ares kids, pues bueno para evitar esta molesta situación de que me estén regañando por el baño decido nuevamente traerme a mi niñera, la dejo a ella en la alberca con mi hija y por obvias razones tuve que traer al bebe al club pues estaba entrando con el bebe (en área de peso) llegó una chica del área de guardería y me dice señora su bebé no pude estar aquí le van a llamar la atención le digo a ok no sabía que crees que traigo a mi niñera déjame comunicarme con ella para que venga por el me dice si señora porfavor, tomo mi celular para llamar a la niñera que fuera por el bebé y ya tenía a la persona de ventas Marivel atrás y me dice de una forma altanera y grosera tu bebé no puede estar aquí retírate porfavor, me quede súper shock por que a mi punto de vista yo estoy pagando mi membresía y no puede hablarme así ni muchos menos decirle retírate, le respondo ya estoy hablando para que vengan por el me dice nuevamente retírate porfavor tratado de explicarle la situación pero se cerro por completo y no pude entablar una conversación, para esto se acerca mi esposo que también estaba entrando y me dice qué pasó de inmediato ella responde ha es tu esposa es que no me entiende se tiene retirar de aquí le oye no, no me hables así no soy una niña y ya vienen por el bebé responde tengo circuito cerrado y me están viendo desde Mexico te tienes que quitar de aquí y yo pues fue ufff me retiré Roa no ser grosera y faltarle el respeto iba entrando a los baños y mi niñera ya estaba saliendo por el bebé entiendo que es un riesgo que mi hijo esté en piso y que es el reglamento que yo firme y estoy para cumplirlo como socia pero considero qué hay maneras de pedir las cosas y desgraciadamente el equipo de atención a cliente del club no tiene nada de empatía y tolerancia asía los socios pero eso si el pago se descuenta de manera muy puntual y hay no aplica el reglamento para tenerlo en orden. Se que mi queja no va ir más allá de un reporte y tanto la gerente como algunas chicas de atención seguirán sintiéndose dueñas del club como pueden ver en los demás comentarios pero quise platicarles mi experiencia pésimo trato al socio no lo hagan no se inscriban busquen una mejor opción que tenga empatía y tolerancia en sus servidores"
Sports World Plaza Mayor,4.2,299,1,"Muy sucio, aparatos extremadamente obsoletos, mal servicio de todo el personal sin excepción, cero mantenimiento a las instalaciones, y como un plus estacionamiento poco cómodo ocasionalmente la tarjeta de acceso no funciona y pierdes tiempo para bajar a sótano para aclarar."
Sports World Plaza Mayor,4.2,299,5,"Buen ambiente, variedad de clases y me encanta después de hacer ejercicio meterme al sauna y al vapor. Soy socio desde 2016"
Sports World Plaza Mayor,4.2,299,4,"Buen lugar para ejercitarse.
Las instalaciones son buenas y están limpias. La atención es buena."
Sports World Plaza Mayor,4.2,299,5,"Me encanta, de verdad vale toda la pena, limpio, personal atento y puedes hacer ejercicio disfrutando."
Sports World Plaza Mayor,4.2,299,5,Práctico y super completo aparatos sauna con luz roja alberca vestidores super limpieza
Sports World Plaza Mayor,4.2,299,2,"Descuidado, sin mantenimiento, el sauna falla un dia si el otro tambien, creo que es el mas dañado de los que he ido, no tiene buen mantenimiento"
Sports World Plaza Mayor,4.2,299,4,El maestro de yoga lo mejor de lo mejor
Sports World Plaza Mayor,4.2,299,5,Excelentes instalaciones
Sports World Plaza Mayor,4.2,299,3,El inbody para cuando lo tendrán?
Sports World Plaza Mayor,4.2,299,5,El mejor de la ciudad
Sports World Plaza Mayor,4.2,299,5,
Sports World Plaza Mayor,4.2,299,4,
Sports World Plaza Mayor,4.2,299,4,
Sports World Plaza Mayor,4.2,299,5,
Sports World Plaza Mayor,4.2,299,5,
Sports World Plaza Mayor,4.2,299,5,
Sports World Plaza Mayor,4.2,299,1,
Sports World Plaza Sol Veracruz,4.5,102,3,"En general necesita una buena atención al mantenimiento, todo está en muy mal estado. Todas las regaderas de mujeres tienen algo mal, al igual que los lockers. El tema de la tarjetita y las toallas ... Un desastre que nunca encuentran tu tarjeta. La limpieza tampoco es la más top."
Sports World Plaza Sol Veracruz,4.5,102,4,"Si estuviera al aire libre, sería perfecto 💯. Está todo encerrado,no tiene ventanas... Eses es un gran detalle. Pero sus instalaciones son excelentes. …"
Sports World Plaza Sol Veracruz,4.5,102,5,"En un gym precioso con vista al mar 😍 me encantaron las instalaciones y en especial la clase de Irina, es buenísima y ella como instructora me fascinó!!!! …"
Sports World Plaza Sol Veracruz,4.5,102,5,
Sports World Plaza Sol Veracruz,4.5,102,1,
Sports World Plaza Tlalne,4.4,319,4,"Comparado con otros SW éste no es muy grande y apenas tiene el suficiente equipo para realizar una rutina completa en horas de mediana demanda; eso sí, es de mejor calidad que en otros gimnasios similares."
Sports World Plaza Tlalne,4.4,319,3,"Las instalaciones del gimnasio y la limpieza están muy bien, los maestros de las clases grupales muy bien. Sin embargo, falta algo de variedad en las clases y en los horarios. Además, el servicio de ventas y recepción es malísimo. Nunca hay nadie que te pueda atender y cuando hay recepcionistas y les preguntas algo ponen una jeta que parece que te están haciendo un favor. Me inscribí con mi mamá hace dos semanas y no nos han querido dar acceso con las huellas ni podemos usar la app, también he querido hablar con ellos para hacer un cambio de club por la ubicación que ya no nos favorece a mi y a mi mamá, pero no podemos hacer nada porque a las recepcionistas les vale madres y no les vayas a pedir algo porque parece que les estás pidiendo un favor de a gratis."
Sports World Plaza Tlalne,4.4,319,1,"No lo recomiendo en lo absoluto y por ningún motivo acepten el cargo automático a su TDC, como mencionan otras personas los entrenadores no te hacen caso, el personal de recepción te pone caras y si te llegan a atender lo hacen como si te estuvieran haciendo un favor, en una ocasión presente una queja, la recepcionista solo me dio una hoja para escribir mi queja y un “ah si, ahí escríbelo” en un ningún momento ofrecieron una disculpa, decidí darme de baja siguiendo las instrucciones de avisar antes del 20 de mes para evitar el cargo automático y aún así lo hicieron, llame para reportarlo y me dijeron que el banco había rechazado el pago, días después revisé los movimientos de mi tarjeta y sí estaba autorizado el cargo, casualmente me contacto un asesor de ventas de este club para avisarme que por “error” habían hecho el cargo y se comunicaba conmigo para ver las opciones para recuperar mi pago, le exigí que me hicieran la devolución, hasta la fecha no lo han hecho, esto que están haciendo es ilegal, ya presente mi denuncia a PROFECO por abuso hacia al cliente, de verdad no los recomiendo para nada, hay otras opciones donde seguramente no hacen estas malas prácticas de robar el dinero de la gente"
Sports World Plaza Tlalne,4.4,319,5,"Muy buenas instalaciones , el equipo para entrenar (maquinas y aparatos) en muy buen estado , se descompone algúno y enseguida lo reparan!! Excelente ambiente , lo recomiendo al 100%"
Sports World Plaza Tlalne,4.4,319,5,"Excelente servicio,  instructores e instalaciones. La mensualidad es bastante elevada pero lo vale."
Sports World Plaza Tlalne,4.4,319,5,"El gimnasio en general está excelente, el único detalle es la recepción, hay mucha oportunidad de mejora"
Sports World Plaza Tlalne,4.4,319,1,"Como puedo saber si tienen servicio????
PRIMERA vez que lo voy a usar, esta cerrado, me entero al momento de llegar 😡 …"
Sports World Plaza Tlalne,4.4,319,5,Buena asistencia en mi cambio de contrato.
Sports World Plaza Tlalne,4.4,319,4,Buen lugar para ejercitarse
Sports World Plaza Tlalne,4.4,319,5,Muy completo
Sports World Plaza Tlalne,4.4,319,4,Good to excersize
Sports World Plaza Tlalne,4.4,319,5,Modernos equipos
Sports World Plaza Tlalne,4.4,319,5,
Sports World Plaza Tlalne,4.4,319,5,
Sports World Plaza Tlalne,4.4,319,5,
Sports World Plaza Tlalne,4.4,319,5,
Sports World Plaza Tlalne,4.4,319,5,
Sports World Plaza Tlalne,4.4,319,5,
Sports World Plaza Tlalne,4.4,319,5,
Sports World Plaza Tlalne,4.4,319,1,
Sports World Portal San Ángel,4.3,548,5,"Woooow wooow woooow

En verdad un gimnasio que no debes perder la oportunidad de visitar!!!

Este gimnasio te ofrece todo y más de lo que estás buscando.

La atención es increíble, en lo personal me sorprendí ya que desde que llegas te reciben con una excelente atención, todos dan la bienvenida con una sonrisa.

Las instalaciones del lugar están en buen estado y limpias, el lugar ofrece toallas desinfectantes para que puedas sanitizar los aparatos antes y después de usarlos, también cuenta con una aplicación con la cual puedes reservar un lugar en todas las clases que ofrecen. Cuanta con muchas regaderas y vestidores muy amplios , así que no esperes más y ven a inscribirte a este maravilloso lugar.!!!"
Sports World Portal San Ángel,4.3,548,3,"Sin dudas este gimnasio es el que más de aleja de la calidad de SPORT world. En recepción una vez llamé para reclamar un artículo extraviado y la muchacha de recepción súper grosera.
En la sala de aparatos el volumen de la música está extremadamente alto, muy por encima de lo que permite la regulación, si quieres escuchar tu propia música con los auriculares, que es lo que hace la mayoría le tienes que subir el volumen a tope para que la música del gimnasio no te tape lo que quieres escuchar.
Finalmente han tenido muchos problemas con el tema de las toallas aunque creo que últimamente si han logrado estabilizar el servicio.
Espero que tomen nota de los comentarios pues el servicio brindado no está en relación para nada con la imagen de la marca ni mucho menos con el costo de las mensualidades."
Sports World Portal San Ángel,4.3,548,3,"Me encanta ir a entrenar ahí, la alberca con excelente temperatura, los aparatos bien,
Los baños un poco sucios siempre está mojado y te puedes resbalar fácilmente.
Lo que sí está pésimo es el personal, desde que entras saludas a la pared porque nadie te contesta tu saludo excepto un chico que está en recepción blanquito, y los entrenadores ni se digaa pésima la actitud tienes que pagarles el entrenamiento personal, si no no te pelan para nada, alguna ves tuve una duda con un ejercicio y no me lo explicaron, la entrenadora de la mañana prefiere estar tomándose su cafesito y platicando que hacer su trabajo. Pésimo personal/ buenas instalaciones. Los instructores de la alberca si son agradables solo ellos."
Sports World Portal San Ángel,4.3,548,1,"Si te quieres quedar sordo o extrañas el ambiente de antro en las mañanas éste es el lugar, escándalo a todo lo que da que ni tus pensamientos escucharás. El 10% de los casilleros no sirve así que diviértete encontrando el tuyo."
Sports World Portal San Ángel,4.3,548,5,"Muy amplio, muy bien equipado para clases dirigidas y entrenamiento libre. Excelente para trabajar peso libre."
Sports World Portal San Ángel,4.3,548,4,"Buena alberca, está el muro de escalar que no hay en todos los sw, puntos a mejorar, pintura en el techo de la alberca ya se ve oxidado, mantenimiento a regaderas la última no cerraba el agua, la secadora de trajes de baño al momento de abrir debe parar y con la tapa abierta seguía girando le falta mantenimiento o puede haber un accidente si meten la mano avise el pasado 24 dic 23"
Sports World Portal San Ángel,4.3,548,1,"Este gimnasio no vale los casi 3mil pesos que cobran. Siempre está sucio, no prenden los aires de los vestidores y solo tiene 3 stairmasters, y una de ellas parece que la compraron reacondicionada hace 20 años. Siempre van a estar ocupadas. Si es lo que te interesa vas a tirar 3 mil pesos a la basura"
Sports World Portal San Ángel,4.3,548,1,"Fui a pedir informes y me aplicaron una maña bastante  desagradable de los ""tiempos compartidos"",es decir, una promoción válida solo en ese instante. La promotora estaba muy desinteresada en vender u ofrecer el servicio."
Sports World Portal San Ángel,4.3,548,4,"Buena distribución del gym, personal de recepción amables, buena limpieza en los vestidores y regaderas (Diego muy amable y muy atento), Felicidades"
Sports World Portal San Ángel,4.3,548,5,Excelente instalaciones y servicio por parte de los colaboradores del gym. Felicidades!!
Sports World Portal San Ángel,4.3,548,3,"Tienen muy abandonada el área de boxeo, la pera es imposible de usar."
Sports World Portal San Ángel,4.3,548,5,"Me gustan sus instalaciones, muy funcional, excelente atención"
Sports World Portal San Ángel,4.3,548,4,Los entrenadores son más amables qué en oasis coyoacan
Sports World Portal San Ángel,4.3,548,1,Se roban tus pertenencias en los lockers
Sports World Portal San Ángel,4.3,548,5,El mejor!
Sports World Portal San Ángel,4.3,548,4,
Sports World Portal San Ángel,4.3,548,5,
Sports World Portal San Ángel,4.3,548,3,
Sports World Portal San Ángel,4.3,548,5,
Sports World Portal San Ángel,4.3,548,5,
Sports World Portal San Ángel,4.3,548,5,
Sports World Portal San Ángel,4.3,548,5,
Sports World Portal San Ángel,4.3,548,5,
Sports World Portal San Ángel,4.4,387,5,"Es un poco raro porque son como 4 pisos de gym, en un piso está lo de pesas, en otro cardio, en otro los salones y hasta abajo vestidores etc... Pero bueno lo encontré limpio, el valet parking  muy amable, no me gusta que alguien más maneje mi carro pero los chavos dan confianza y me cobraron 15 pesos por 3 horas. Te deben sellar el boleto en recepción y listo."
Sports World Portal San Ángel,4.4,387,1,"Aguas porque te hacen cargos no autorizados, me hicieron un cargo por $2,000 que no autoricé.
La encargada la señorita millan me trató mal."
Sports World Portal San Ángel,4.4,387,5,"Gracias a todos los colaboradores son muy amables siempre dispuestos a apoyar, gracias chicos"
Sports World Portal San Ángel,4.4,387,3,Precioso espacioso y buen precio
Sports World Portal San Ángel,4.4,387,5,Excelente servicio por el personal de ventas
Sports World Portal San Ángel,4.4,387,5,Cool 😎 …
Sports World Portal San Ángel,4.4,387,5,
Sports World Portal San Ángel,4.4,387,5,
Sports World Portal San Ángel,4.4,387,5,
Sports World Portal San Ángel,4.4,387,5,
Sports World Portal San Ángel,4.4,387,5,
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,"Woooow wooow woooow

En verdad un gimnasio que no debes perder la oportunidad de visitar!!!

Este gimnasio te ofrece todo y más de lo que estás buscando.

La atención es increíble, en lo personal me sorprendí ya que desde que llegas te reciben con una excelente atención, todos dan la bienvenida con una sonrisa.

Las instalaciones del lugar están en buen estado y limpias, el lugar ofrece toallas desinfectantes para que puedas sanitizar los aparatos antes y después de usarlos, también cuenta con una aplicación con la cual puedes reservar un lugar en todas las clases que ofrecen. Cuanta con muchas regaderas y vestidores muy amplios , así que no esperes más y ven a inscribirte a este maravilloso lugar.!!!"
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",3,"Sin dudas este gimnasio es el que más de aleja de la calidad de SPORT world. En recepción una vez llamé para reclamar un artículo extraviado y la muchacha de recepción súper grosera.
En la sala de aparatos el volumen de la música está extremadamente alto, muy por encima de lo que permite la regulación, si quieres escuchar tu propia música con los auriculares, que es lo que hace la mayoría le tienes que subir el volumen a tope para que la música del gimnasio no te tape lo que quieres escuchar.
Finalmente han tenido muchos problemas con el tema de las toallas aunque creo que últimamente si han logrado estabilizar el servicio.
Espero que tomen nota de los comentarios pues el servicio brindado no está en relación para nada con la imagen de la marca ni mucho menos con el costo de las mensualidades."
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",3,"Me encanta ir a entrenar ahí, la alberca con excelente temperatura, los aparatos bien,
Los baños un poco sucios siempre está mojado y te puedes resbalar fácilmente.
Lo que sí está pésimo es el personal, desde que entras saludas a la pared porque nadie te contesta tu saludo excepto un chico que está en recepción blanquito, y los entrenadores ni se digaa pésima la actitud tienes que pagarles el entrenamiento personal, si no no te pelan para nada, alguna ves tuve una duda con un ejercicio y no me lo explicaron, la entrenadora de la mañana prefiere estar tomándose su cafesito y platicando que hacer su trabajo. Pésimo personal/ buenas instalaciones. Los instructores de la alberca si son agradables solo ellos."
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",1,"Si te quieres quedar sordo o extrañas el ambiente de antro en las mañanas éste es el lugar, escándalo a todo lo que da que ni tus pensamientos escucharás. El 10% de los casilleros no sirve así que diviértete encontrando el tuyo."
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,"Muy amplio, muy bien equipado para clases dirigidas y entrenamiento libre. Excelente para trabajar peso libre."
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",4,"Buena alberca, está el muro de escalar que no hay en todos los sw, puntos a mejorar, pintura en el techo de la alberca ya se ve oxidado, mantenimiento a regaderas la última no cerraba el agua, la secadora de trajes de baño al momento de abrir debe parar y con la tapa abierta seguía girando le falta mantenimiento o puede haber un accidente si meten la mano avise el pasado 24 dic 23"
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",1,"Este gimnasio no vale los casi 3mil pesos que cobran. Siempre está sucio, no prenden los aires de los vestidores y solo tiene 3 stairmasters, y una de ellas parece que la compraron reacondicionada hace 20 años. Siempre van a estar ocupadas. Si es lo que te interesa vas a tirar 3 mil pesos a la basura"
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",1,"Fui a pedir informes y me aplicaron una maña bastante  desagradable de los ""tiempos compartidos"",es decir, una promoción válida solo en ese instante. La promotora estaba muy desinteresada en vender u ofrecer el servicio."
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",4,"Buena distribución del gym, personal de recepción amables, buena limpieza en los vestidores y regaderas (Diego muy amable y muy atento), Felicidades"
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,Excelente instalaciones y servicio por parte de los colaboradores del gym. Felicidades!!
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",3,"Tienen muy abandonada el área de boxeo, la pera es imposible de usar."
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",5,"Me gustan sus instalaciones, muy funcional, excelente atención"
Sports World Portal San Ángel,4.3,"https://www.google.com/maps/place/Sports+World+Portal+San+%C3%81ngel/@19.3608928,-99.1922962,17z/data=!4m8!3m7!1s0x85d20021903909c1:0xd2a6ef0552cab8bf!8m2!3d19.3608878!4d-99.1897213!9m1!1b1!16s%2Fg%2F11c6qryzm4?hl=en&entry=ttu",4,Los entrenadores son más amables qué en oasis coyoacan
